X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;RATE
49220000;14188779;35635741;14341028;29179464;6820,35;34878972;36610;297,75 ;2162218;613605;51;14;6,01;31,02;5,65;4,73E-05;5,4;5,01;72,4;54,3;29,14;30,66;96,42;28,21;-0,3236 ;19,99;13,86;0,6622 ;243,21;1,58;1,25;4,28;33,35;14,81;12,53;3,29;0,5229 ;0,5281 ;4
206220090;64451320;93776281;49697916;234490701;20472,54;156522174;1525265;562,33 ;10999252;-18575207;-2275;11;6,16;4,28;3,36;5,03E-05;3;4,45;45,47;38,31;24,1;22,41;82,61;3,47;0,0021 ;2,64;9,93;0,4517 ;314,95;-1,66;-8,22;-31,42;26,19;-49,88;26,53;-8,93;0,7323 ;0,4653 ;4
36853059;8031731;8636171;18452462;56229933;6234,17;18400597;85227;1757,19 ;2773437;4152163;445;39;9,94;39,82;-0,64;-1,97E-05;-0,65;0,95;23,43;42,92;50,07;7,43;61,38651685;12,22;-8,3685 ;6,1;16,92;0,0766 ;99,72;-12,22;11,37;24,75;55,47;95,41;9,28;8,48;2,1810 ;0,1677 ;4
17305655;6525125;7889656;7610770;17715975;2890,64;9694885;90833;159,60 ;-392154;-301464;-502;15;-1,53;26,64;1,58;2,89E-05;1,48;3,63;45,59;44,25;43,98;24,7;58,11;-7,38;-0,1928 ;-4,13;16,7;1,2629 ;127,38;-0,47;-1,74;-3,88;-13,07;-13,7;9,72;-2,32;1,4449 ;-0,0250 ;4
31380586;966560;12601695;5965860;22173819;275,32;25414726;103916;764,61 ;-1546919;-3700832;-344;19;-4,01;3,31;4,33;3,78E-05;3,1;3,64;40,16;59,19;19,01;5,63;61,38651685;-19,6;-0,3100 ;-15,88;0,88;3,3452 ;426;-3,33;-11,29;-51,12;-27,51;-73,82;22,38;-18,72;1,9663 ;0,0256 ;4
35569021;21409339;22603853;13514202;21062479;2871,61;22054819;47975;143,28 ;-1756461;-4011690;-276;41;-4,68;17,68;7,2;6,88E-05;6,02;5,36;63,55;44,37;37,99;71,86;97,21;2,04;-0,0222 ;1,27;8,07;0,1800 ;163,2;-1,64;-10,79;-25,85;-24,09;-55,03;2,33;-19,05;0,6559 ;0,0291 ;4
58984387;29700360;31890986;26412584;62412010;11925,06;32571803;244003;199,40 ;-761400;-2973190;-1241;29;-0,9;29,12;2,39;4,58E-05;2,23;4,51;54,07;40,07;44,78;21,95;71,22;-0,83;0,0121 ;-0,46;20,22;0,6400 ;123,32;-0,99;-4,83;-10,54;-5,96;-23,29;13,21;-4,76;1,0844 ;0,0710 ;4
36136724;5973739;13421331;18448694;38525871;8891,88;17688030;181752;191,67 ;1223590;1161600;1452;50;4,19;39,98;1,6;3,49E-05;1,59;1,85;37,14;29,05;51,05;52,16;95,18;2,69;0,3417 ;1,32;24,61;0,4847 ;95,88;3,82;3,31;6,5;30,59;43,52;12,34;4,52;1,5190 ;0,0510 ;4
84242903;26449150;45054877;22955436;182779338;28555,82;61287467;523679;285,15 ;4713482;2034799;125;24;6,37;20,63;1,35;4,04E-05;1,34;2,98;53,48;46,69;27,25;51,9;89,48;14,93;-0,0192 ;10,86;33,9;0,9809 ;266,98;2,21;2,46;9,09;54,97;35,01;7,9;1,64;0,6962 ;0,4033 ;4
58934550;13602571;14654420;4148356;117519327;96625,52;54786194;190924;377,88 ;2246248;81416635;17085,32605;28;3,61;-17,66;3,85;8,27E-05;3,53;0,91;24,87;71,69;7,04;33,62;47,72;28,74;0,0962 ;26,72;163,95;1,7204 ;1320,67;18,98;57,7254148;381,6713582;27,52;-111,28;7,6;-7,73;1,9919 ;-0,1809 ;4
17575870;1095013;4148207;11513879;5397651;-10447,73;6061991;43019;131,65 ;-3558459;-12218545;-359;16;-13,73;-31,06;-0,44;-3,89E-06;-0,13;1,65;23,6;23,9;65,51;10,02;59,53;-12,87;-0,0766 ;-4,44;-59,44;0,1012 ;52,65;502,88;-53,33;-69,39;-20,93;-69,68;-0,83;-192,8980176;3,1903 ;0,0196 ;4
19827094;8986068;12795652;8781459;20474872;7706,94;11045634;11920;128,77 ;804566;1177547;1109;16;4,41;21,75;2,21;4,10E-05;2,22;4,25;64,54;35,91;44,29;55,56;95,98;22,57;-0,2527 ;12,57;38,87;0,3285 ;125,78;3,6;6,18;14,29;14,93;21,85;16,03;5,75;0,8246 ;0,1064 ;4
25207709;10012575;10854254;8588573;40292529;3230,67;16619135;81427;1060,33 ;1081816;808768;793;19;5,04;13,84;1,17;2,84E-05;1,18;1,55;43,06;46,44;34,07;19,79;61,38651685;5,94;-0,3062 ;3,92;12,82;0,0732 ;193,5;2,72;3,34;9,86;21,21;15,86;9,35;2,01;0,8257 ;-0,0893 ;4
8350806;2628787;3012400;3931334;14705324;2372,88;4419472;9926;207,12 ;363397;649026;155;16;5,79;21,93;0,17;5,65E-06;0,17;1,21;36,07;42,5;47,08;33,86;61,38651685;-23,82;-2,7110 ;-12,61;28,41;0,1449 ;112,42;26,97;7,7;17,99;17,3;30,91;6,25;4,41;1,4060 ;0,3005 ;4
22147878;1484556;7654391;8283345;32900195;4514,58;13864533;43316;261,11 ;516768;164029;23;15;2,65;21,15;1,31;3,10E-05;1,27;1,08;34,56;49,71;37,4;73,77139511;78,19;-10,59;-0,3484 ;-6,63;20,38;0,8381 ;167,38;1,8;0,69;1,97;14,35;9,54;7,41;1,04;1,4764 ;0,2232 ;4
59068107;8144688;16477798;20498889;43087122;2870,99;38569218;228862;299,22 ;-1835103;-2701289;-162;24;-2,25;20,53;4,06;4,54E-05;3,59;2,14;27,9;44,78;34,7;11,34;51,15;-3,17;0,2810 ;-2,07;4,86;1,4098 ;188,15;-1,08;-4,72;-13,17;-23,89;-47,29;11,76;-8,43;2,0448 ;0,0449 ;4
6892747;2866326;4513972;3026010;17644692;-16156,85;3866737;286495;551,40 ;-11078244;-18279878;-423;13;-30,79658731;-75,06799026;0,11;5,23E-06;0,05;1,25;65,49;47,96;43,9;5,86;61,38651685;-103,05;-0,0573 ;-32,31392371;-234,4;1,0470 ;127,78;-903,05;-59,8833453;-150,69;-25,33;-41,79;2,07;-103,6;10,8165 ;-1,2472 ;4
379306668;117051628;209182503;96180269;440644796;52523,39;283126399;1551393;439,77 ;22202904;4764594;183;11;7,01;21,93;2,48;3,86E-05;2,45;4,73;55,15;43,73;25,36;44,6;58,42;-3,99;0,0731 ;-2,98;13,85;7,0929 ;294,37;1,39;1,46;5,06;170,62;32,46;14,48;0,96;0,9010 ;0,0498 ;4
19567779;6388522;10185795;6122553;15577587;-6707,21;13445226;150811;189,97 ;-7318626;-11391447;-1439;31;-29,84;-5,03;4,47;5,18E-05;2,48;5,37;52,05;58,38;31,29;20,69;51,71;-32,12;-0,0947 ;-22,07;-34,28;0,8404 ;219,6;-15,37;-47,63;-128,69;-138;-214,8;-6,22;-73,13;1,1874 ;-0,4549 ;4
72922629;59643544;63603648;8687945;69564390;6680,52;64234684;941178;445,93 ;2002987;-3463172;-820;18;2,96;-22,37;7,49;8,11E-05;7,1;1,28;87,22;63,36;11,91;69,78;96,85;-4,23;-0,0754 ;-3,72;9,16;0,1014 ;739,35;0,34;-4,56;-61,63;10,01;-17,32;20,92;-4,98;0,1764 ;0,0762 ;4
171007244;48417143;96948243;50157187;112666733;27096,96;120850057;586282;383,22 ;1489765;3071369;98;19;1,04;21,52;7,68;7,16E-05;6,87;2,39;56,69;57,28;29,33;22,27;55,2;-4,55;-0,0019 ;-3,21;15,85;2,8364 ;240,94;1,6;1,87;6,17;9,22;32,06;16,17;4,6;0,9913 ;-0,0157 ;4
16766532;1898781;5737168;9550971;25945394;2309,23;7215561;202199;997,90 ;344008;374002;747;37;2,95;43,35;0,13;4,75E-06;0,13;0,79;34,22;6,63;56,96;14,7;61,38651685;2,1;-0,3292 ;0,9;13,77;0,4299 ;75,55;17,93;2,36;3,96;13,23;22,34;15,02;2,24;1,8596 ;0,0255 ;4
27889229;15529331;17116160;18434718;13913433;1411,45;9454511;591985;57,97 ;-4850518;-5787043;-159;13;-17,24;0,74;2,17;3,19E-05;1,36;18,22;61,37;26,26;66,1;29,93;35,09;-80,73;-0,2812 ;-27,37;5,06;0,2781 ;51,29;-18,21;-20,99;-27,33;-26,67;-31,82;-14,16;-41,59;1,3732 ;-0,3476 ;4
17724168;3655930;5631532;8719394;6919690;-11441,74;9004774;187692;192,21 ;-12403547;-16639440;-1466;14;-30,79658731;16,81;9,77;7,51E-05;2,6;8,59;31,77;43,57;49,19;19,2;27,92;-66,67;-0,5503 ;-32,31392371;-64,55;1,0216 ;103,27;-23,6;-42,6;-101,3;-221,26;-296,82;-4,63;-192,8980176;2,6049 ;-0,8135 ;4
62795765;16314436;35530323;29237268;21062364;-16236,09;33558497;700736;167,16 ;587202;-24163514;-356;13;1,8;-7,87;6,56;4,12E-05;2,89;2,87;56,58;33,82;46,56;1,93;28,87;16,19;0,0715 ;8,65;-25,86;0,7181 ;114,78;-15,8;-31,98;-73,01;1,89;-74,75;69,71707933;-110,27;1,5136 ;0,0902 ;4
70330488;28066127;41746124;33110207;18396886;-235,96;37220281;335233;91,53 ;-5545744;-9296788;73,53411986;12;-7,95;40,29;2,54;1,26E-05;1,6;9,26;59,36;41,05;47,08;69,41;76,93;-15,35;-0,1735 ;-8,12;-0,34;0,8898 ;112,41;-19,44;-14,43;-25,86;-73,48;-126,53;0,06;-51,91;0,9611 ;-0,0953 ;4
57795688;21936490;45782144;10276523;66210342;2371,82;47519164;367883;761,04 ;-3034014;-4933273;4382;11;-3,46;8,14;3,79;5,29E-05;3,2;0,82;79,21;38,52;17,78;10,75;40,42;1,04;0,1456 ;0,85;4,1;4,2732 ;462,41;-0,96;-7,51;-36,18;-9,81;-22,79;31,15;-10,64;0,7558 ;0,0418 ;4
67241933;29076856;29922294;20995444;64945137;8575,53;46246490;2537903;195,03 ;-2107411;-2762400;-29;9;-4,03;-37,88;1,89;2,65E-05;1,78;7,27;44,5;33,56;31,22;67,55;20,72;-13,1;0,0542 ;-9,01;12,75;0,3941 ;220,27;-1,25;-5,45;-13,55;-4,74;-6,21;8,63;-4,25;1,3137 ;-0,2716 ;4
18568782;2800765;8746290;7315980;32309073;-540,34;11252802;104382;384,63 ;-4114052;-5501203;458;24;-14,86;7,26;1,51;4,32E-05;1,19;2,69;47,1;23,74;39,4;46,38;94,44;-48,5;0,1834 ;-29,39;-2,91;0,2480 ;153,81;-10,31;-20,1;-52,76;-68,57;-91,69;9,51;-17,03;1,0066 ;-0,2598 ;4
28585833;286605;14145145;4521647;1296100;-2053,31;24064186;329601;21,25 ;-4818361;-9866648;-2172;13;-13,55;0,93;28,1355602;1,41E-04;11,58900048;11,86;49,48;69,27;15,82;3,13;82,6;-17,07;-0,0339 ;-14,37;-7,18;1,0536 ;532,2;-1,9;-27,94;-134,32;-20,79;-53,01;67,37;-192,8980176;0,6366 ;-0,5955 ;4
18185052;7429566;8267927;7243887;25016360;4217,53;10941166;76214;595,63 ;1017173;689564;104;18;6,56;21,69;1,18;2,69E-05;1,19;5,63;45,47;28,04;39,83;36,44;37,68;11,36;-0,1334 ;6,84;23,19;1,3102 ;151,04;4,49;3,77;9,99;30,82;24,78;10,87;3,27;1,3991 ;0,0958 ;4
43044879;11261777;14793199;23666550;63343987;9059,4;19378328;117326;342,40 ;2870582;2129261;1488;33;6,53;38,37;1,53;4,99E-05;1,56;1,65;34,37;38,93;54,98;57,57;82,09;-3,31;-0,0505 ;-1,49;21,05;0,5655 ;81,88;3,56;4,81;9,39;40,56;34,98;10,24;3,91;1,8733 ;0,1439 ;4
73155776;1515485;18343385;30311288;103575341;6456,86;42844488;583002;796,73 ;683583;-2559976;115;11;1,26;26,24;1,11;2,69E-05;1,04;1,51;25,07;21,8;41,43;16,77;99,22;-2,99;-2,6686 ;-1,75;8,83;0,0695 ;141,35;-0,97;-3,51;-7,97;6,15;-20,4;12,01;-2,19;1,6945 ;-0,1600 ;4
58816607;11783727;29378709;18955671;36136930;15083,31;39860936;350693;130,93 ;1330618;-888738;-40;16;2,96;14,51;6,42;5,82E-05;5,99;8,94;49,95;52,67;32,23;28,53;46,59;-2,66;0,0006 ;-1,81;25,64;1,7713 ;210,29;0,62;-1,57;-4,86;12,75;-8,52;30,81;-2,46;1,3251 ;0,0275 ;4
33618518;1844701;10178050;23838706;8453080;-10311,69;9779812;191920;64,04 ;-8727565;-17424748;936;13;-17,97;45,52;-0,3;-2,58E-06;-0,09;13,38;30,28;20,42;70,91;48,21;70,87;-5,53;-1,8874 ;-1,61;-30,67;0,2847 ;41,02;691,14;-39,71;-52,1;-92,84;-185,36;-31,59095783;-192,8980176;2,6052 ;-0,0152 ;4
32249888;12181836;16623517;6449956;27388459;5637,54;25799932;51316;100,69 ;1530562;-615504;-715;24;5,05;6,67;3,13;3,32E-05;3;7,47;51,55;42,65;20;48,46;82,44;-1,84;-0,1755 ;-1,47;17,48;0,8032 ;400;-0,02;-1,95;-9,11;35,59;-20,24;9,48;-3,18;0,5958 ;0,3968 ;4
42648481;12516310;14566034;12025772;23479582;16882,25;30622709;68332;25,72 ;-578392;-1971009;-500;22;0,84;-18,02;4,24;3,25E-05;3,75;7,22;34,15;62,75;28,2;2,54;25,28;-1,2;-0,2048 ;-0,87;39,58;1,0742 ;254,64;-0,98;-4,43;-15,23;-2,93;-10;6,59;-8,39;2,2792 ;0,0292 ;4
44197976;18699316;30118135;15401406;58519044;10966,85;28796570;449246;220,00 ;1362657;560550;934;27;3,78;28,06;1,7;3,45E-05;1,66;3,78;68,14;49,86;34,85;26,22;83,66;8,34;0,0045 ;5,43;24,81;1,5142 ;186,97;1,76;1,23;3,6;45,42;25,3;9,85;1,3;0,6622 ;0,0175 ;4
10832573;3140998;6794622;7051888;1279735;-4762,94;3780685;140697;29,08 ;-7123422;-9085405;-593;12;-30,79658731;-6,04;-10,41;-3,52E-05;-1,24;18,41751676;62,72;18,84;65,1;33,4;58,84;-56,24;-0,2674 ;-19,63;-43,97;0,2139 ;53,61;69,2;-59,8833453;-80,23;-92,44;-117,91;-31,59095783;-192,8980176;1,2804 ;-0,3612 ;4
21224340;285945;866223;11285303;20496394;11617,3;9939037;137170;155,28 ;1569355;4494354;7451;17;7,4;38,96;2,61;5,39E-05;2,65;0,77;4,08;4,15;53,17;34,31;61,38651685;-19,61;0,7508 ;-9,18;54,74;0,3664 ;88,07;13,13;21,09;49,73;52,81;218,59;43,66;31,69;14,3036 ;-0,2193 ;4
34724135;8636243;14670557;15330161;52268279;2681,72;19393974;1177878;871,14 ;-2832684;-2984361;73,53411986;20;-5,82;23,01;0,73;1,96E-05;0,67;2,93;42,25;34,65;44,15;25,41;54,76;-21,43;-0,8495 ;-11,97;7,72;0,9127 ;126,51;-6,86;-6,96;-17,89;-35,14;-37,03;7,4;-5,71;1,5464 ;-0,2323 ;4
44510798;28242683;34246821;10872583;9931729;1581,11;33638215;507611;367,84 ;-2657091;-2976868;-266;21;-5,88;8,76;16,68;4,92E-05;11,34;7,49;76,94;35,52;24,43;11,58;48,78;-8,36;-0,0454 ;-6,32;3,55;2,6626 ;309,39;-0,8;-6,68;-27,57;-42,9;-48,06;2,12;-29,97;0,8596 ;-0,0124 ;4
29814688;12193517;14560933;12699667;15384565;3904,02;17115021;50572;113,96 ;633714;506339;27;38;2,6;8,62;2,53;2,28E-05;2,39;3,56;48,84;29,66;42,6;47,4;61,38651685;-10,73;-0,1905 ;-6,16;13,09;0,1441 ;134,77;1,04;1,89;3,77;6,29;0,14;21,13;0,09;0,9794 ;-0,2093 ;4
73535053;7513986;10979854;46453530;106198493;19811,47;27081523;1373788;384,78 ;8545630;6342353;547;10;12,9;55,28;0,25;9,95E-06;0,27;1,44;14,93;17,71;63,17;38,76;91,75;-12,64;1,3779 ;-4,65;26,94;0,2683 ;58,3;32,49;8,91;14,41;147,34;146,26;34,62;7,99;4,3725 ;0,0641 ;4
30656032;12636480;21895913;28245159;4851004;-142,71;2410873;213153;67,38 ;-3502448;-3460705;-152;8;-10,58;54,94;-3,38;-6,80E-05;-1,78;14,51;71,42;3,87;92,14;33,12;65,03;-139,88;-0,5549 ;-11;-0,47;0,0590 ;8,54;22,11;-11,16;-12,06;-31,61;-31,24;12,92;-71,34;1,3221 ;-0,1610 ;4
16196842;2432951;5469294;10338983;21621270;5099,41;5857859;77778;432,43 ;3171973;2196449;254;13;22,38;37,15;0,61;2,25E-05;0,68;3,67;33,77;23,96;63,83;18,95;60,6;-14,53;1,2653 ;-5,26;31,48;0,4267 ;56,66;21,67;14,98;23,7;73,38;63,02;28,01;12,6;2,2276 ;0,0619 ;4
21138828;2693542;13897748;19170532;26273983;-6249,24;1968296;1273141;196,07 ;-14521905;-13506103;-222;6;-30,79658731;-73,69;-0,36;-4,81E-05;-0,2;3,64;65,75;0,71;90,69;0,82;61,38651685;-143,5957547;0,9725 ;-32,31392371;-29,56;0,0061 ;10,27;143,51;-53,4;-82,13;-51,17;-47,59;11,8;-51,4;1,3946 ;-0,5534 ;4
23424260;3871921;12045751;4233391;12502749;-132,13;19190869;85363;113,66 ;-2147707;-4139803;-567;13;-8,03;2,49;6,76;4,40E-05;4,94;4,58;51,42;58,29;18,07;48,04;56,1;-10,8;-0,1265 ;-8,85;-0,56;2,0947 ;453,32;-3,9;-16,84;-65,34;-58,89;-113,52;5,52;-33,11;0,9861 ;0,0203 ;4
52938875;6037474;19690354;23973657;17697003;529,14;28965218;134033;83,08 ;-1263682;-7254689;-4418;7;1,82;29,31;0,12;7,48E-07;0,08;3,88;37,19;47,75;45,29;15,31;75,99;-8,27;-0,1721 ;-4,53;1;0,8137 ;120,82;-333,78;-12,19;-26,83;-14,94;-85,76;48,41;-40,99;1,5671 ;-0,0401 ;4
87712299;12666300;50413798;26561316;81027523;-8023,14;61150983;467868;405,14 ;3081544;-18641828;-2261;15;4,06;21,62;4,45;5,89E-05;3,45;3,59;57,48;48,05;30,28;47,03;53;-10,84;-0,5469 ;-7,56;-9,15;2,3427 ;230,23;-4,82;-22,04;-63,05;39,97;-44,34;21,82;-4,22;0,9245 ;-0,0481 ;4
14297237;1333669;10737675;8020139;3288395;-6188,24;6277097;678647;80,20 ;-4606859;-9575700;-437;6;-22,3;-20,1;7,18;3,76E-05;1,75;10,83;75,1;38,18;56,1;44,03;14,08;-27,98;0,0228 ;-12,29;-43,28;0,4246 ;78,27;-39,53;-48,59;-82,96;-42,94;-89,25;14,6;-192,8980176;1,1837 ;-0,1054 ;4
38326096;588000;15087130;16296067;43641597;-38815,06;22030029;415883;739,69 ;-7358812;-43440308;-2838;10;-9,5;2,58;1,89;3,75E-05;0,93;0,99;39,37;38,85;42,52;4,89;36,88;-28,9;0,0477 ;-16,61;-101,28;0,6209 ;135,19;-51,61;-59,8833453;-99,81;-48,1;-283,92;10,23;-99,54;1,7102 ;0,3908 ;4
20291562;763911;15114534;5769298;5937341;-9128,14;14522264;250990;258,15 ;-2588930;-12174948;-591;7;-9,29;-25,34;18,75;7,66E-05;5,86;4,64;74,49;63,14;28,43;9,63;22,33;-31,7;-0,2398 ;-22,69;-44,98;0,9102 ;251,72;-9,94;-47,16;-224,48;-26,01;-111,07;24,83;-186,18;1,0410 ;-0,0664 ;4
43049909;1423709;20167146;14098079;39230087;-8060,84;28951830;356142;384,61 ;-11228423;-15688041;-1579;17;-28,02;7,04;2,86;3,87E-05;2,03;5,55;46,85;44,05;32,75;52,24;74,88;-23,85;-0,4189 ;-16,04;-18,72;0,3676 ;205,36;-12,71;-39,64;-92,49;-113,41;-155,24;0,55;-39,18;0,9368 ;-0,3936 ;4
72891505;5008522;15882200;33949335;72617540;4118,13;38942170;128535;1008,58 ;-357631;113286;8;11;0,86;42,45;0,4;7,55E-06;0,38;1,28;21,79;32,6;46,58;20,26;94,96;-17,13;-4,3744 ;-9,15;5,65;0,2212 ;114,71;-1,99;0,14;0,33;-5,11;-12,55;4,98;-1,21;2,2350 ;-0,0980 ;4
46483994;1529253;24449478;11537381;17418009;-2269,36;34946612;372450;305,58 ;75052;-5643616;-453;7;0,66;15,84;10,93;5,45E-05;6,76;7,3;52,6;68,26;24,82;10,83;31,8;-13,63;-0,5587 ;-10,24;-4,88;3,2746 ;302,9;-3,15;-10,32;-41,67;1,18;-124,59;19,93;-45,32;1,3655 ;-0,0575 ;4
51060717;16016296;21733291;1542373;101597027;-1554,16;49518345;391840;677,31 ;-7743427;-12429153;-610;5;-13,81;-22,63;2,53;5,20E-05;2,24;1,78;42,56;75,87;3,02;31,47;54,31;-31,02;0,0135 ;-30,09;-3,04;1,3704 ;3210,53;-3,83;-22,77;-390,8357134;-75,67;-121,45;7,36;-12,23;0,9098 ;-0,9716 ;4
15033710;3054761;5733273;7372164;5848701;-1036,15;7661546;40106;177,23 ;-1785795;-3370221;-330;7;-10,12;15,16;8,08;6,17E-05;5,01;4,92;38,14;42,99;49,04;35,47;72,76;-2,13;-0,0933 ;-1,09;-6,89;0,4152 ;103,93;-6,13;-20,17;-37,21;-34,97;-66,01;18,88;-57,62;1,6556 ;-0,0416 ;4
32527426;4040514;15396115;8110412;16969417;-8329,92;24417014;57949;214,80 ;-7068284;-16033838;-646;12;-13,85;-13,19;8,06;5,60E-05;4,19;6,58;47,33;63,44;24,93;42,25;30,88;8,52;-0,1490 ;6,4;-25,61;0,9780 ;301,06;-9,96;-32,23;-107,17;-52,95;-112,38;5,35;-88,4;1,4531 ;0,1318 ;4
27482006;6303469;9144991;7400136;29354309;6635,5;20081870;66879;181,20 ;1100554;118535;26;6;4,86;13,99;3,26;4,77E-05;3,19;3,23;33,28;61,33;26,93;25,79;59,23;-11,96;0,0464 ;-8,74;24,14;1,5041 ;271,37;1;0,4;1,51;22,54;-0,9;18,39;-0,15;1,6124 ;-0,0438 ;4
28738845;10501567;15039431;11288102;5881521;352;17450743;89628;81,69 ;-3772199;-3763040;-468;10;-10,94;29,73;4,23;1,43E-05;2,3;11,25;52,33;56,59;39,28;14,15;89,75;-6,55;-0,8377 ;-3,98;1,22;0,4466 ;154,59;-15,47;-13;-28,45;-87,73;-95,29;-19,7;-69,67;0,8783 ;-0,1115 ;4
8510739;673018;4550816;8394920;6509821;-3533,8;115819;195734;191,47 ;-1047866;-4247950;-153;6;-8,11;-64,13;-2,66;-1,50E-03;-1,53;2,57;53,47;41,05100042;98,64;31,53359464;61,38651685;-143,5957547;-47,6840 ;-10,76;-41,52;0,0018 ;1,38;25,53;-39,4;-40,38;-7,56;-30,64;10,07;-65,25;1,8503 ;0,2694 ;4
21972342;2839602;9010043;3300956;16517086;-192,26;18671386;1597608;458,81 ;-3604114;-4823427;-573;11;-17,78;-8,67;3,16;2,80E-05;2,31;11,91;41,01;69,38;15,02;53,37;27,71;-22,75;-0,0926 ;-19,33;-0,88;2,2037 ;565,64;-8,24;-24,19;-97,02;-78,8;-105,45;18,3;-29,2;1,6399 ;-0,3381 ;4
8751272;622133;3606351;5741343;10318309;-4752,95;3009929;519311;332,85 ;-4653856;-8775392;-591;14;-30,05;-33,98;4,2;1,44E-04;2,2;4,68;41,21;13,94;65,61;4,83;40,98;-143,5957547;-1,0490 ;-32,31392371;-54,31;0,0868 ;52,43;-18,89;-58,22;-147,94;-64,82;-120,08;9,7;-83,55;1,8018 ;-1,0867 ;4
69137578;5809083;23281228;5906009;72398186;16,29;63231569;158607;570,06 ;-2117781;-11486800;-575;7;-2,44;-1,89;3,83;4,39E-05;3,19;5,56;33,67;49,31;8,54;17,35;37,5;10,88;0,1377 ;9,95;0,02;2,1913 ;1070,63;-3,14;-18,3;-98,09;-20,75;-112,56;11,69;-15,87;1,2142 ;0,3171 ;4
31242322;11155646;19086600;12495841;12525550;2858,2;18746481;113767;118,17 ;492914;-1919199;-194;16;2,49;28,08;5,04;3,37E-05;4,21;8,23;61,09;50,87;40;42,34;56,42;-7,07;-0,0363 ;-4,24;9,15;1,4396 ;150,02;-2,29;-6,58;-15,09;10,35;-43,66;30,14;-16,6;1,0328 ;-0,0235 ;4
40574148;8126090;14550690;12542516;36471590;-4353,38;28031633;272645;364,72 ;-4025950;-10294813;-473;11;-6,99;3,56;2,54;3,30E-05;1,91;2,49;35,86;57,69;30,91;47,71;87,19;-12,85;-0,3533 ;-8,87;-10,73;0,2753 ;223,49;-10,12;-22,74;-63,5;-38,98;-99,68;-0,05;-28,23;1,0719 ;0,0902 ;4
26232395;8360962;12512300;5576529;17940720;-9869,54;20655866;80517;109,39 ;-3434259;-14794874;-1849;16;-7,25;6,01;-3,38;-2,93E-05;-1,71;5,22;47,7;58,96;21,26;17,75;56,7;-2,9;0,2752 ;-2,28;-37,62;1,6815 ;370,41;26,23;-51,3;-113,46;-85,86;-382,04;-3,66;-85,18;0,9832 ;0,0525 ;4
23440701;4530263;10376057;7501050;25781873;-2344,15;15939651;178789;560,48 ;-1989688;-6962118;-450;12;-6,63;10,26;3,1;5,01E-05;2,44;3,17;44,27;54,94;32;38,12;24,54;2,63;-0,2061 ;1,79;-10;1,2626 ;212,5;-6,5;-25,31;-75,26;-28,17;-84,9;12,18;-23,26;1,6769 ;0,0677 ;4
59218885;30096660;31475849;23899382;121468732;18006,18;35319503;454309;281,83 ;1339039;2788592;274;17;3,11;36,79;0,68;2,35E-05;0,68;4,22;53,15;8,27;40,36;41,93;61,38651685;32,12;2,4107 ;19,16;30,41;0,1800 ;147,78;4,53;5,22;11,81;27,05;59,19;9,42;2,41;0,7907 ;0,9036 ;4
32822010;13787598;14945261;20731203;36565486;7991,54;12090807;39152;344,96 ;1049473;1588363;635;10;3,69;25,08;0,29;8,62E-06;0,29;4,74;45,53;27,66;63,16;25,59;97,36;21,14;0,9151 ;7,79;24,35;0,0948 ;58,32;21,02;4,68;7,84;8,4;16,7;10,3;5,71;1,4664 ;0,2181 ;4
48706226;5223208;20525090;10107064;31529235;1272,61;38599162;713448;217,44 ;-4844205;-8257535;-907;13;-8,11;13,92;6,09;4,97E-05;4,7;6,25;42,14;64,45;20,75;22,97;60,82;-9,27;-0,8332 ;-7,34;2,61;2,6902 ;381,9;-3,37;-15,48;-57,97;-103,55;-179,48;25,66;-26,63;1,1056 ;-0,0410 ;4
16304397;4093271;8466109;7766777;6805422;-5584,06;8537620;228083;106,33 ;-2983499;-8701937;-1097;8;-14,89;28,96;1,13;9,04E-06;0,47;4,14;51,93;31,91;47,64;19,51;85,82;-21,36;-0,8464 ;-11,19;-34,25;0,1826 ;109,92;-113,24;-46,67;-80,54;-68,19;-61,42;-3,78;-39,48;1,0220 ;-0,3159 ;4
30877052;10578397;13845715;24510180;7726399;-2511,42;6366872;514775;111,98 ;-3964034;-5539529;258;6;-10,38;43,15;3,68;4,47E-05;1,92;5,27;44,84;13,57;79,38;14,19;61,38651685;-84,01;4,2046 ;-17,32;-8,13;0,0209 ;25,98;-18,47;-15,35;-22,5;-35,17;-49,15;47,59;-71,7;1,7883 ;-0,1977 ;4
40197037;16571976;21162474;6289426;45884645;10422,15;33907610;125938;260,71 ;980420;-207374;-305;15;2,76;8,62;2,78;3,77E-05;2,7;5,57;52,65;57,83;15,65;0,9;91,53;5,48;-0,3017 ;4,62;25,93;0,8312 ;539,12;0,47;-0,49;-3,13;25,8;-17,76;5,96;-1,47;0,4465 ;-0,4214 ;4
56219761;5015142;33488098;17704883;22893597;-30028;38514878;832907;243,55 ;-8101560;-38687995;-1377;7;-8,27;5,18;9,19;5,46E-05;3,21;1,96;59,57;59,75;31,49;17,41;39,58;-44;-0,9210 ;-30,14;-53,41;1,3551 ;217,54;-16,95;-45,56;-122,38;-59,49;-277,26;15,15;-164,93;1,1641 ;-0,0401 ;4
